Time,No,MAC,ax,ay,az,wx,wy,wz,AngleX,AngleY,AngleZ,No,MAC,ax,ay,az,wx,wy,wz,AngleX,AngleY,AngleZ,No,MAC,ax,ay,az,wx,wy,wz,AngleX,AngleY,AngleZ
2023-02-28T01:16:48.144,0.0,C6:0D:F0:B1:3A:9F,1.011,0.200,-0.026,9.644,9.644,5.432,110.786,-80.706,4.510,1.0,D8:7B:AD:C1:D5:81,0.948,0.308,-0.078,-16.052,-16.052,11.597,75.284,-76.064,-56.415,2.0,E7:C9:DF:95:3F:6D,0.949,0.367,-0.062,-20.691,-20.691,2.197,99.410,-71.312,-35.365
2023-02-28T01:16:48.211,0.0,C6:0D:F0:B1:3A:9F,0.978,0.082,-0.099,-4.639,-4.639,20.203,117.993,-81.332,-1.373,1.0,D8:7B:AD:C1:D5:81,0.948,0.308,-0.078,-16.052,-16.052,11.597,75.284,-76.064,-56.415,2.0,E7:C9:DF:95:3F:6D,0.949,0.367,-0.062,-20.691,-20.691,2.197,99.410,-71.312,-35.365
2023-02-28T01:16:48.349,0.0,C6:0D:F0:B1:3A:9F,1.005,0.062,-0.044,3.174,3.174,23.987,123.816,-83.221,-6.526,1.0,D8:7B:AD:C1:D5:81,0.988,0.203,-0.007,-8.118,-8.118,13.245,76.591,-77.119,-58.568,2.0,E7:C9:DF:95:3F:6D,0.922,0.353,-0.058,-27.161,-27.161,1.038,96.405,-71.362,-34.601
2023-02-28T01:16:48.413,0.0,C6:0D:F0:B1:3A:9F,1.006,0.012,-0.050,15.503,15.503,24.841,138.131,-85.128,-20.682,1.0,D8:7B:AD:C1:D5:81,1.003,0.215,0.115,-9.399,-9.399,18.738,78.278,-78.673,-60.996,2.0,E7:C9:DF:95:3F:6D,0.935,0.337,-0.040,-34.668,-34.668,1.099,93.812,-71.312,-35.041
2023-02-28T01:16:48.549,0.0,C6:0D:F0:B1:3A:9F,1.002,-0.001,-0.080,19.592,19.592,26.367,168.003,-86.259,-48.911,1.0,D8:7B:AD:C1:D5:81,0.994,0.071,-0.009,-2.441,-2.441,23.010,77.014,-80.541,-61.155,2.0,E7:C9:DF:95:3F:6D,0.947,0.251,-0.041,-10.437,-10.437,1.465,92.587,-71.406,-38.864
2023-02-28T01:16:48.615,0.0,C6:0D:F0:B1:3A:9F,0.984,-0.009,-0.064,6.775,6.775,27.344,-148.634,-86.424,-91.395,1.0,D8:7B:AD:C1:D5:81,0.976,0.176,-0.010,12.695,12.695,18.311,76.174,-82.557,-59.799,2.0,E7:C9:DF:95:3F:6D,0.947,0.251,-0.041,-10.437,-10.437,1.465,92.587,-71.406,-38.864
2023-02-28T01:16:48.753,0.0,C6:0D:F0:B1:3A:9F,1.000,-0.107,-0.009,11.108,11.108,19.897,-115.922,-85.479,-123.398,1.0,D8:7B:AD:C1:D5:81,1.025,0.029,0.043,20.935,20.935,9.583,83.600,-85.353,-65.336,2.0,E7:C9:DF:95:3F:6D,0.955,0.255,-0.017,15.991,15.991,7.690,95.592,-71.812,-41.342
2023-02-28T01:16:48.818,0.0,C6:0D:F0:B1:3A:9F,0.996,-0.116,-0.020,5.981,5.981,15.869,-100.530,-84.012,-138.933,1.0,D8:7B:AD:C1:D5:81,1.025,0.029,0.043,20.935,20.935,9.583,83.600,-85.353,-65.336,2.0,E7:C9:DF:95:3F:6D,0.981,0.121,-0.051,29.602,29.602,14.954,100.464,-73.048,-43.775
2023-02-28T01:16:48.974,0.0,C6:0D:F0:B1:3A:9F,0.986,-0.143,-0.001,23.193,23.193,5.981,-93.994,-83.007,-145.278,1.0,D8:7B:AD:C1:D5:81,1.025,-0.008,0.042,22.705,22.705,6.409,93.120,-87.072,-71.268,2.0,E7:C9:DF:95:3F:6D,0.997,0.129,-0.083,35.583,35.583,15.625,112.923,-76.630,-49.048
2023-02-28T01:16:49.021,0.0,C6:0D:F0:B1:3A:9F,0.985,-0.136,-0.007,21.301,21.301,2.319,-92.554,-82.584,-145.761,1.0,D8:7B:AD:C1:D5:81,1.025,-0.008,0.042,22.705,22.705,6.409,93.120,-87.072,-71.268,2.0,E7:C9:DF:95:3F:6D,0.997,0.129,-0.083,35.583,35.583,15.625,112.923,-76.630,-49.048
2023-02-28T01:16:49.134,0.0,C6:0D:F0:B1:3A:9F,0.989,-0.146,-0.002,23.315,23.315,0.183,-91.588,-82.441,-145.893,1.0,D8:7B:AD:C1:D5:81,1.021,-0.015,-0.018,25.940,25.940,2.319,91.785,-87.731,-67.950,2.0,E7:C9:DF:95:3F:6D,0.986,0.062,-0.106,41.138,41.138,8.118,118.262,-78.069,-50.740
2023-02-28T01:16:49.224,0.0,C6:0D:F0:B1:3A:9F,0.991,-0.109,-0.005,17.578,17.578,-1.892,-90.341,-82.524,-146.272,1.0,D8:7B:AD:C1:D5:81,1.009,0.003,0.002,37.720,37.720,-4.517,92.845,-87.797,-66.270,2.0,E7:C9:DF:95:3F:6D,0.985,0.095,-0.128,54.199,54.199,3.296,122.772,-79.052,-50.488
2023-02-28T01:16:49.335,0.0,C6:0D:F0:B1:3A:9F,0.999,-0.153,-0.013,14.954,14.954,-2.686,-86.726,-82.689,-149.678,1.0,D8:7B:AD:C1:D5:81,1.014,0.037,-0.041,34.668,34.668,-7.263,90.879,-87.396,-60.996,2.0,E7:C9:DF:95:3F:6D,0.982,0.132,-0.127,44.617,44.617,-2.869,124.997,-79.673,-47.785
2023-02-28T01:16:49.426,0.0,C6:0D:F0:B1:3A:9F,0.981,-0.116,0.031,-8.240,-8.240,-9.277,-77.701,-83.112,-159.467,1.0,D8:7B:AD:C1:D5:81,1.031,0.049,-0.030,30.579,30.579,-6.287,86.852,-86.748,-54.223,2.0,E7:C9:DF:95:3F:6D,0.993,0.211,-0.131,18.494,18.494,-11.108,122.596,-79.689,-42.061
2023-02-28T01:16:49.539,0.0,C6:0D:F0:B1:3A:9F,0.989,-0.123,0.074,-28.503,-28.503,-10.925,-70.900,-83.727,-169.299,1.0,D8:7B:AD:C1:D5:81,1.001,0.086,0.053,-8.057,-8.057,0.061,69.494,-86.331,-36.255,2.0,E7:C9:DF:95:3F:6D,0.933,0.150,-0.061,-1.709,-1.709,-18.921,117.548,-78.679,-36.409
2023-02-28T01:16:49.628,0.0,C6:0D:F0:B1:3A:9F,1.060,0.117,0.025,-18.555,-18.555,-13.794,-71.131,-84.831,-172.985,1.0,D8:7B:AD:C1:D5:81,1.063,0.028,0.165,-21.729,-21.729,6.470,46.165,-85.463,-14.733,2.0,E7:C9:DF:95:3F:6D,0.972,0.282,-0.086,-40.039,-40.039,-21.240,110.209,-76.893,-31.267
2023-02-28T01:16:49.743,0.0,C6:0D:F0:B1:3A:9F,1.010,0.185,-0.083,55.176,55.176,-31.067,-55.668,-87.220,172.430,1.0,D8:7B:AD:C1:D5:81,1.000,0.182,0.083,-17.761,-17.761,3.113,18.594,-82.304,10.662,2.0,E7:C9:DF:95:3F:6D,0.985,0.341,0.019,-54.810,-54.810,-23.071,99.602,-72.015,-30.789
2023-02-28T01:16:49.830,0.0,C6:0D:F0:B1:3A:9F,0.988,0.239,-0.100,-70.068,-70.068,-19.287,12.997,-87.061,103.629,1.0,D8:7B:AD:C1:D5:81,0.926,0.320,0.077,-46.570,-46.570,-37.964,30.086,-77.184,-2.450,2.0,E7:C9:DF:95:3F:6D,0.985,0.341,0.019,-54.810,-54.810,-23.071,99.602,-72.015,-30.789
2023-02-28T01:16:49.944,0.0,C6:0D:F0:B1:3A:9F,1.050,0.154,-0.095,-24.841,-24.841,-34.058,33.596,-84.276,76.811,1.0,D8:7B:AD:C1:D5:81,0.926,0.320,0.077,-46.570,-46.570,-37.964,30.086,-77.184,-2.450,2.0,E7:C9:DF:95:3F:6D,0.949,0.371,0.011,-22.034,-22.034,-21.729,95.784,-67.456,-34.783
2023-02-28T01:16:50.033,0.0,C6:0D:F0:B1:3A:9F,1.003,0.083,-0.107,-10.498,-10.498,-53.711,62.034,-81.178,47.263,1.0,D8:7B:AD:C1:D5:81,0.945,0.153,0.241,-7.324,-7.324,-47.974,59.700,-73.235,-40.056,2.0,E7:C9:DF:95:3F:6D,0.949,0.371,0.011,-22.034,-22.034,-21.729,95.784,-67.456,-34.783
2023-02-28T01:16:50.147,0.0,C6:0D:F0:B1:3A:9F,1.002,0.031,-0.101,-15.808,-15.808,-56.335,90.055,-76.805,18.210,1.0,D8:7B:AD:C1:D5:81,0.945,0.153,0.241,-7.324,-7.324,-47.974,59.700,-73.235,-40.056,2.0,E7:C9:DF:95:3F:6D,0.851,0.436,0.000,0.305,0.305,-8.667,94.878,-64.677,-35.920
2023-02-28T01:16:50.236,0.0,C6:0D:F0:B1:3A:9F,1.017,0.004,-0.082,-18.494,-18.494,-42.603,106.985,-71.592,-0.033,1.0,D8:7B:AD:C1:D5:81,0.938,0.193,0.131,-16.174,-16.174,-37.659,70.411,-70.768,-52.048,2.0,E7:C9:DF:95:3F:6D,0.851,0.436,0.000,0.305,0.305,-8.667,94.878,-64.677,-35.920
2023-02-28T01:16:50.348,0.0,C6:0D:F0:B1:3A:9F,0.966,0.048,-0.049,-27.466,-27.466,-15.991,115.878,-68.022,-10.838,1.0,D8:7B:AD:C1:D5:81,0.981,0.222,0.064,-19.714,-19.714,-23.193,78.508,-69.164,-62.161,2.0,E7:C9:DF:95:3F:6D,0.856,0.436,-0.030,13.184,13.184,2.808,96.493,-64.385,-36.096
2023-02-28T01:16:50.441,0.0,C6:0D:F0:B1:3A:9F,0.936,0.143,0.023,-0.977,-0.977,4.639,122.020,-67.099,-17.672,1.0,D8:7B:AD:C1:D5:81,0.938,0.288,0.050,-0.488,-0.488,4.089,90.472,-68.956,-77.531,2.0,E7:C9:DF:95:3F:6D,0.856,0.436,-0.030,13.184,13.184,2.808,96.493,-64.385,-36.096
2023-02-28T01:16:50.550,0.0,C6:0D:F0:B1:3A:9F,0.965,0.256,0.021,7.080,7.080,14.648,126.584,-68.329,-20.292,1.0,D8:7B:AD:C1:D5:81,0.938,0.288,0.050,-0.488,-0.488,4.089,90.472,-68.956,-77.531,2.0,E7:C9:DF:95:3F:6D,0.887,0.460,-0.100,18.799,18.799,10.864,101.239,-65.517,-37.222
2023-02-28T01:16:50.641,0.0,C6:0D:F0:B1:3A:9F,0.969,0.288,0.061,8.423,8.423,19.470,127.123,-71.021,-18.732,1.0,D8:7B:AD:C1:D5:81,0.954,0.393,0.069,13.306,13.306,12.146,96.356,-71.197,-82.040,2.0,E7:C9:DF:95:3F:6D,0.887,0.460,-0.100,18.799,18.799,10.864,101.239,-65.517,-37.222
2023-02-28T01:16:50.774,0.0,C6:0D:F0:B1:3A:9F,0.991,0.279,0.044,16.113,16.113,20.386,122.772,-74.762,-11.931,1.0,D8:7B:AD:C1:D5:81,0.954,0.393,0.069,13.306,13.306,12.146,96.356,-71.197,-82.040,2.0,E7:C9:DF:95:3F:6D,0.921,0.430,-0.079,6.592,6.592,13.977,104.744,-67.802,-37.815
2023-02-28T01:16:50.845,0.0,C6:0D:F0:B1:3A:9F,0.983,0.233,-0.029,7.324,7.324,25.085,110.429,-78.750,2.813,1.0,D8:7B:AD:C1:D5:81,0.936,0.344,0.038,0.244,0.244,12.451,84.474,-73.251,-68.126,2.0,E7:C9:DF:95:3F:6D,0.921,0.430,-0.079,6.592,6.592,13.977,104.744,-67.802,-37.815
2023-02-28T01:16:50.956,0.0,C6:0D:F0:B1:3A:9F,0.981,0.221,-0.109,18.982,18.982,25.208,88.325,-81.793,27.537,1.0,D8:7B:AD:C1:D5:81,0.936,0.344,0.038,0.244,0.244,12.451,84.474,-73.251,-68.126,2.0,E7:C9:DF:95:3F:6D,0.858,0.393,-0.072,-1.526,-1.526,12.024,105.826,-68.879,-38.996
2023-02-28T01:16:51.047,0.0,C6:0D:F0:B1:3A:9F,0.937,0.127,-0.162,23.865,23.865,17.578,72.658,-83.161,46.016,1.0,D8:7B:AD:C1:D5:81,0.914,0.254,0.098,7.202,7.202,23.438,65.995,-74.800,-47.368,2.0,E7:C9:DF:95:3F:6D,0.913,0.414,-0.073,-19.653,-19.653,11.353,104.908,-69.752,-39.534
2023-02-28T01:16:51.183,0.0,C6:0D:F0:B1:3A:9F,1.035,-0.011,0.013,8.118,8.118,29.480,94.938,-84.787,25.697,1.0,D8:7B:AD:C1:D5:81,0.914,0.254,0.098,7.202,7.202,23.438,65.995,-74.800,-47.368,2.0,E7:C9:DF:95:3F:6D,0.935,0.309,-0.050,-16.174,-16.174,7.690,95.213,-71.625,-34.096
2023-02-28T01:16:51.247,0.0,C6:0D:F0:B1:3A:9F,0.984,0.160,-0.060,19.775,19.775,37.659,130.496,-86.858,-6.224,1.0,D8:7B:AD:C1:D5:81,0.925,0.367,0.028,22.644,22.644,21.606,61.787,-79.997,-42.616,2.0,E7:C9:DF:95:3F:6D,0.935,0.309,-0.050,-16.174,-16.174,7.690,95.213,-71.625,-34.096
2023-02-28T01:16:51.363,0.0,C6:0D:F0:B1:3A:9F,1.023,-0.064,-0.035,1.221,1.221,38.635,-147.508,-87.539,-87.100,1.0,D8:7B:AD:C1:D5:81,0.992,0.015,0.038,4.456,4.456,15.198,72.114,-82.139,-52.355,2.0,E7:C9:DF:95:3F:6D,0.983,0.204,-0.058,-6.592,-6.592,5.127,90.676,-72.356,-32.860
2023-02-28T01:16:51.453,0.0,C6:0D:F0:B1:3A:9F,1.002,-0.095,-0.008,10.071,10.071,19.226,-106.293,-85.710,-128.232,1.0,D8:7B:AD:C1:D5:81,1.067,-0.074,0.090,9.827,9.827,15.381,80.398,-84.062,-59.985,2.0,E7:C9:DF:95:3F:6D,0.983,0.204,-0.058,-6.592,-6.592,5.127,90.676,-72.356,-32.860
2023-02-28T01:16:51.564,0.0,C6:0D:F0:B1:3A:9F,0.998,-0.067,-0.018,5.005,5.005,10.742,-99.800,-84.545,-135.049,1.0,D8:7B:AD:C1:D5:81,0.985,0.081,0.002,-7.080,-7.080,12.024,78.234,-85.677,-58.310,2.0,E7:C9:DF:95:3F:6D,0.952,0.137,-0.010,1.160,1.160,10.864,98.762,-74.333,-40.562
2023-02-28T01:16:51.633,0.0,C6:0D:F0:B1:3A:9F,0.993,-0.104,-0.016,2.136,2.136,10.742,-97.795,-83.557,-137.829,1.0,D8:7B:AD:C1:D5:81,0.985,0.081,0.002,-7.080,-7.080,12.024,78.234,-85.677,-58.310,2.0,E7:C9:DF:95:3F:6D,0.952,0.137,-0.010,1.160,1.160,10.864,98.762,-74.333,-40.562
2023-02-28T01:16:51.766,0.0,C6:0D:F0:B1:3A:9F,0.987,-0.133,-0.009,6.592,6.592,5.310,-97.833,-82.722,-138.615,1.0,D8:7B:AD:C1:D5:81,1.021,-0.024,0.046,18.433,18.433,2.258,98.300,-87.012,-77.662,2.0,E7:C9:DF:95:3F:6D,0.997,0.136,-0.043,27.649,27.649,8.240,100.377,-76.712,-40.281
2023-02-28T01:16:51.834,0.0,C6:0D:F0:B1:3A:9F,0.991,-0.196,-0.031,14.832,14.832,0.244,-102.178,-82.348,-134.764,1.0,D8:7B:AD:C1:D5:81,1.021,-0.024,0.046,18.433,18.433,2.258,98.300,-87.012,-77.662,2.0,E7:C9:DF:95:3F:6D,0.997,0.136,-0.043,27.649,27.649,8.240,100.377,-76.712,-40.281
2023-02-28T01:16:51.970,0.0,C6:0D:F0:B1:3A:9F,0.991,-0.115,-0.025,34.912,34.912,-0.427,-101.898,-82.266,-133.962,1.0,D8:7B:AD:C1:D5:81,1.001,0.076,-0.048,46.143,46.143,0.671,121.377,-87.308,-95.433,2.0,E7:C9:DF:95:3F:6D,0.929,0.197,-0.051,52.612,52.612,6.958,107.375,-79.332,-38.595
2023-02-28T01:16:52.036,0.0,C6:0D:F0:B1:3A:9F,0.983,-0.123,-0.020,14.160,14.160,3.906,-98.734,-82.040,-136.137,1.0,D8:7B:AD:C1:D5:81,1.001,0.076,-0.048,46.143,46.143,0.671,121.377,-87.308,-95.433,2.0,E7:C9:DF:95:3F:6D,0.929,0.197,-0.051,52.612,52.612,6.958,107.375,-79.332,-38.595
2023-02-28T01:16:52.173,0.0,C6:0D:F0:B1:3A:9F,0.979,-0.150,-0.025,9.033,9.033,2.380,-98.696,-81.755,-136.384,1.0,D8:7B:AD:C1:D5:81,0.995,0.012,-0.051,17.639,17.639,0.183,133.693,-86.748,-103.821,2.0,E7:C9:DF:95:3F:6D,0.965,0.151,-0.074,28.931,28.931,1.770,117.966,-79.706,-42.083
2023-02-28T01:16:52.261,0.0,C6:0D:F0:B1:3A:9F,0.986,-0.138,-0.036,-0.610,-0.610,3.845,-100.102,-81.464,-135.654,1.0,D8:7B:AD:C1:D5:81,1.008,0.030,-0.034,8.606,8.606,0.122,136.780,-86.578,-106.172,2.0,E7:C9:DF:95:3F:6D,0.965,0.151,-0.074,28.931,28.931,1.770,117.966,-79.706,-42.083
2023-02-28T01:16:52.373,0.0,C6:0D:F0:B1:3A:9F,0.991,-0.133,-0.023,-11.047,-11.047,2.197,-100.096,-81.151,-138.192,1.0,D8:7B:AD:C1:D5:81,1.004,0.068,-0.074,-14.099,-14.099,4.028,140.663,-86.556,-110.907,2.0,E7:C9:DF:95:3F:6D,0.998,0.215,-0.075,-11.414,-11.414,-3.967,121.382,-78.832,-44.028
2023-02-28T01:16:52.442,0.0,C6:0D:F0:B1:3A:9F,0.986,-0.172,-0.022,-21.606,-21.606,3.540,-103.156,-80.821,-137.785,1.0,D8:7B:AD:C1:D5:81,1.004,0.068,-0.074,-14.099,-14.099,4.028,140.663,-86.556,-110.907,2.0,E7:C9:DF:95:3F:6D,0.998,0.215,-0.075,-11.414,-11.414,-3.967,121.382,-78.832,-44.028
2023-02-28T01:16:52.577,0.0,C6:0D:F0:B1:3A:9F,0.976,-0.178,-0.057,-9.460,-9.460,2.197,-105.568,-80.453,-137.675,1.0,D8:7B:AD:C1:D5:81,0.993,-0.006,-0.091,-25.024,-25.024,6.531,154.545,-86.451,-131.298,2.0,E7:C9:DF:95:3F:6D,0.946,0.150,-0.154,-42.053,-42.053,-8.972,113.752,-76.937,-44.072
2023-02-28T01:16:52.645,0.0,C6:0D:F0:B1:3A:9F,0.973,-0.160,-0.056,-5.615,-5.615,2.747,-104.634,-80.239,-140.301,1.0,D8:7B:AD:C1:D5:81,0.993,-0.006,-0.091,-25.024,-25.024,6.531,154.545,-86.451,-131.298,2.0,E7:C9:DF:95:3F:6D,0.946,0.150,-0.154,-42.053,-42.053,-8.972,113.752,-76.937,-44.072
2023-02-28T01:16:52.800,0.0,C6:0D:F0:B1:3A:9F,0.986,-0.175,-0.037,-6.653,-6.653,2.380,-101.288,-80.118,-145.261,1.0,D8:7B:AD:C1:D5:81,1.005,-0.024,-0.070,-22.400,-22.400,3.723,166.339,-87.385,-148.239,2.0,E7:C9:DF:95:3F:6D,0.976,0.227,-0.189,-46.265,-46.265,-17.334,115.466,-73.356,-53.965
2023-02-28T01:16:52.846,0.0,C6:0D:F0:B1:3A:9F,0.984,-0.165,-0.011,-9.766,-9.766,-1.526,-97.476,-80.206,-150.628,1.0,D8:7B:AD:C1:D5:81,1.005,-0.024,-0.070,-22.400,-22.400,3.723,166.339,-87.385,-148.239,2.0,E7:C9:DF:95:3F:6D,0.976,0.227,-0.189,-46.265,-46.265,-17.334,115.466,-73.356,-53.965
2023-02-28T01:16:52.983,0.0,C6:0D:F0:B1:3A:9F,0.989,-0.173,-0.030,-0.916,-0.916,-3.784,-95.916,-80.464,-153.677,1.0,D8:7B:AD:C1:D5:81,1.002,-0.089,-0.088,0.610,0.610,-4.578,155.781,-89.253,-142.196,2.0,E7:C9:DF:95:3F:6D,0.987,0.184,-0.207,-9.583,-9.583,-8.301,112.214,-71.301,-55.783
2023-02-28T01:16:53.051,0.0,C6:0D:F0:B1:3A:9F,1.004,-0.164,0.000,4.761,4.761,-9.766,-91.143,-81.090,-158.824,1.0,D8:7B:AD:C1:D5:81,1.002,-0.089,-0.088,0.610,0.610,-4.578,155.781,-89.253,-142.196,2.0,E7:C9:DF:95:3F:6D,0.987,0.184,-0.207,-9.583,-9.583,-8.301,112.214,-71.301,-55.783
2023-02-28T01:16:53.181,0.0,C6:0D:F0:B1:3A:9F,0.980,-0.102,0.020,2.869,2.869,-11.963,-82.480,-82.134,-167.915,1.0,D8:7B:AD:C1:D5:81,1.023,-0.023,-0.005,9.460,9.460,-6.348,64.440,-89.214,-50.175,2.0,E7:C9:DF:95:3F:6D,0.837,0.187,-0.086,35.095,35.095,-0.671,109.891,-71.873,-48.988
2023-02-28T01:16:53.250,0.0,C6:0D:F0:B1:3A:9F,0.973,-0.107,0.021,28.503,28.503,-13.306,-71.307,-83.051,-178.204,1.0,D8:7B:AD:C1:D5:81,0.972,0.050,0.035,13.428,13.428,-5.554,28.400,-87.742,-13.337,2.0,E7:C9:DF:95:3F:6D,0.837,0.187,-0.086,35.095,35.095,-0.671,109.891,-71.873,-48.988
2023-02-28T01:16:53.363,0.0,C6:0D:F0:B1:3A:9F,1.038,0.036,0.075,29.907,29.907,-11.414,-50.955,-83.381,164.119,1.0,D8:7B:AD:C1:D5:81,0.999,0.003,-0.009,43.640,43.640,-6.897,26.675,-85.968,-8.926,2.0,E7:C9:DF:95:3F:6D,0.880,0.315,-0.120,33.752,33.752,-1.282,109.374,-72.224,-44.725
2023-02-28T01:16:53.456,0.0,C6:0D:F0:B1:3A:9F,1.026,0.086,0.106,32.532,32.532,-19.348,-25.917,-82.375,141.059,1.0,D8:7B:AD:C1:D5:81,1.014,0.207,0.051,46.814,46.814,-12.634,29.822,-83.727,-7.388,2.0,E7:C9:DF:95:3F:6D,0.897,0.326,-0.099,32.166,32.166,-7.751,109.528,-72.048,-41.440
2023-02-28T01:16:53.588,0.0,C6:0D:F0:B1:3A:9F,0.997,0.166,-0.208,44.678,44.678,-39.307,6.361,-83.002,113.714,1.0,D8:7B:AD:C1:D5:81,0.986,0.172,0.228,23.560,23.560,-22.339,36.678,-80.766,-11.014,2.0,E7:C9:DF:95:3F:6D,0.975,0.418,-0.072,18.372,18.372,-9.399,113.154,-70.104,-39.913
2023-02-28T01:16:53.658,0.0,C6:0D:F0:B1:3A:9F,1.010,0.082,-0.153,-80.444,-80.444,-40.039,56.750,-84.227,59.343,1.0,D8:7B:AD:C1:D5:81,0.972,0.226,0.112,19.592,19.592,-21.729,43.874,-78.179,-14.398,2.0,E7:C9:DF:95:3F:6D,0.975,0.418,-0.072,18.372,18.372,-9.399,113.154,-70.104,-39.913
2023-02-28T01:16:53.769,0.0,C6:0D:F0:B1:3A:9F,1.017,0.097,-0.059,-26.855,-26.855,-43.884,101.646,-80.717,10.162,1.0,D8:7B:AD:C1:D5:81,0.949,0.280,0.108,-35.034,-35.034,-26.611,52.806,-76.564,-24.467,2.0,E7:C9:DF:95:3F:6D,0.889,0.385,-0.056,-0.244,-0.244,-6.958,111.259,-69.346,-37.150
2023-02-28T01:16:53.879,0.0,C6:0D:F0:B1:3A:9F,1.037,0.080,-0.032,-45.776,-45.776,-33.691,117.328,-75.427,-8.652,1.0,D8:7B:AD:C1:D5:81,0.996,0.326,0.112,-42.053,-42.053,-19.958,73.630,-74.295,-50.460,2.0,E7:C9:DF:95:3F:6D,0.885,0.462,-0.075,-27.893,-27.893,-9.521,107.095,-68.719,-34.332
2023-02-28T01:16:53.970,0.0,C6:0D:F0:B1:3A:9F,0.986,0.074,-0.010,-62.866,-62.866,-10.315,120.833,-72.274,-17.122,1.0,D8:7B:AD:C1:D5:81,0.996,0.326,0.112,-42.053,-42.053,-19.958,73.630,-74.295,-50.460,2.0,E7:C9:DF:95:3F:6D,0.872,0.437,-0.020,-72.144,-72.144,-3.052,93.642,-66.973,-30.899
2023-02-28T01:16:54.063,0.0,C6:0D:F0:B1:3A:9F,0.943,0.106,-0.005,-97.839,-97.839,15.320,118.438,-72.642,-21.857,1.0,D8:7B:AD:C1:D5:81,0.957,0.253,0.057,-99.731,-99.731,-10.620,74.399,-72.411,-66.204,2.0,E7:C9:DF:95:3F:6D,0.872,0.437,-0.020,-72.144,-72.144,-3.052,93.642,-66.973,-30.899
2023-02-28T01:16:54.173,0.0,C6:0D:F0:B1:3A:9F,0.972,0.133,-0.003,-112.732,-112.732,30.151,110.693,-75.597,-22.983,1.0,D8:7B:AD:C1:D5:81,0.957,0.253,0.057,-99.731,-99.731,-10.620,74.399,-72.411,-66.204,2.0,E7:C9:DF:95:3F:6D,0.903,0.438,0.065,-100.342,-100.342,9.949,79.871,-66.857,-34.783
2023-02-28T01:16:54.264,0.0,C6:0D:F0:B1:3A:9F,0.957,0.115,0.061,-119.995,-119.995,33.325,96.526,-79.409,-18.193,1.0,D8:7B:AD:C1:D5:81,0.934,0.221,0.094,-107.056,-107.056,4.395,60.436,-72.735,-72.905,2.0,E7:C9:DF:95:3F:6D,0.903,0.438,0.065,-100.342,-100.342,9.949,79.871,-66.857,-34.783
2023-02-28T01:16:54.375,0.0,C6:0D:F0:B1:3A:9F,0.945,0.190,-0.021,-138.123,-138.123,31.616,67.181,-82.859,2.280,1.0,D8:7B:AD:C1:D5:81,0.934,0.221,0.094,-107.056,-107.056,4.395,60.436,-72.735,-72.905,2.0,E7:C9:DF:95:3F:6D,0.911,0.294,0.128,-72.266,-72.266,21.240,68.472,-70.247,-40.693
2023-02-28T01:16:54.468,0.0,C6:0D:F0:B1:3A:9F,0.914,0.061,0.191,-15.686,-15.686,16.968,49.828,-85.166,14.722,1.0,D8:7B:AD:C1:D5:81,0.946,0.101,0.245,-30.396,-30.396,10.742,48.389,-76.432,-76.866,2.0,E7:C9:DF:95:3F:6D,0.911,0.294,0.128,-72.266,-72.266,21.240,68.472,-70.247,-40.693
2023-02-28T01:16:54.600,0.0,C6:0D:F0:B1:3A:9F,1.354,-0.207,0.256,27.283,27.283,20.813,62.770,-87.100,5.861,1.0,D8:7B:AD:C1:D5:81,0.946,0.427,0.245,30.334,30.334,3.479,53.256,-78.552,-80.052,2.0,E7:C9:DF:95:3F:6D,1.188,0.290,0.093,-11.780,-11.780,20.813,62.622,-74.614,-40.781
2023-02-28T01:16:54.669,0.0,C6:0D:F0:B1:3A:9F,0.995,0.134,-0.016,23.621,23.621,16.968,142.443,-88.682,-68.110,1.0,D8:7B:AD:C1:D5:81,0.884,0.325,0.037,3.906,3.906,21.790,55.981,-81.145,-80.782,2.0,E7:C9:DF:95:3F:6D,1.188,0.290,0.093,-11.780,-11.780,20.813,62.622,-74.614,-40.781
2023-02-28T01:16:54.781,0.0,C6:0D:F0:B1:3A:9F,1.002,-0.034,-0.045,-4.333,-4.333,26.672,-149.881,-87.067,-132.226,1.0,D8:7B:AD:C1:D5:81,0.884,0.325,0.037,3.906,3.906,21.790,55.981,-81.145,-80.782,2.0,E7:C9:DF:95:3F:6D,1.035,0.106,-0.020,-51.758,-51.758,5.127,64.341,-77.893,-48.466
2023-02-28T01:16:54.870,0.0,C6:0D:F0:B1:3A:9F,0.990,-0.094,-0.026,-22.949,-22.949,16.479,-131.726,-85.303,-149.079,1.0,D8:7B:AD:C1:D5:81,0.983,0.107,0.010,-18.982,-18.982,17.761,62.468,-83.491,-87.209,2.0,E7:C9:DF:95:3F:6D,1.035,0.106,-0.020,-51.758,-51.758,5.127,64.341,-77.893,-48.466
2023-02-28T01:16:54.985,0.0,C6:0D:F0:B1:3A:9F,1.000,-0.056,-0.051,-26.428,-26.428,6.836,-131.852,-84.067,-149.008,1.0,D8:7B:AD:C1:D5:81,1.011,0.002,0.069,-49.255,-49.255,14.465,66.165,-85.512,-94.164,2.0,E7:C9:DF:95:3F:6D,0.994,0.068,-0.099,-81.909,-81.909,0.122,83.606,-80.728,-80.579
